12480 2
francs 1.594486 0.233565
meaning 0.081337 0.620903
subsidiary -0.599429 0.979385
increments -1.614887 1.622831
hearings 1.504778 -0.045214
entries -1.832862 -0.053702
adnoc -0.340631 0.333042
hints 0.844758 -1.592280
sarvaas -2.643852 -0.260125
count -0.452957 -0.034710
recognition -0.189686 2.799580
constitute -2.434934 1.532748
accelerate 1.434000 -1.133528
suisse 0.512915 2.705771
romoleroux 0.897298 -0.874489
des -0.560018 -0.526846
constantine -1.700232 -0.502918
multiply -0.863125 -0.015967
tennessee -0.893305 -0.013917
interventions -0.510432 1.803451
opinions 0.826201 -0.173171
revive 0.636444 -2.078557
credit -0.835292 -0.365424
potetnital 1.879788 -0.228847
strain 1.251988 -0.478694
hodel 0.462146 0.674735
appendix -1.292945 0.721067
hamilton -1.874651 1.797725
decade 1.210855 -1.623382
warning 0.411503 -1.224759
proven -1.729445 -0.699651
brazilian 0.248442 -0.228303
blame -1.176029 -2.131385
signal -1.716489 -0.355292
cents 0.108030 0.691464
los 1.366116 0.350719
eep 0.917230 1.754688
biggest 0.979463 -0.049312
khail -0.145124 -0.659773
million 0.325692 1.041347
hanover 0.873710 -0.358084
outlining -0.338346 -3.806402
tolerating -0.648010 -0.188308
pressure 0.672127 -1.375470
courses -1.172369 -1.547969
norf -1.755958 0.426076
reducing -0.082326 -0.915046
intitiate -1.379519 1.375146
israel -3.334860 -0.349134
saarbruecken 1.548827 1.545890
removing 1.746230 -1.338616
urals 0.239635 0.577335
idle -1.187278 -0.883734
chv -1.782516 -0.503029
childhood -1.090682 2.263672
wile -1.409513 -0.578309
phil 2.136779 -0.947970
confederation -0.047536 -0.282525
stayed 1.240724 -0.463331
addressed 1.034509 0.803705
ichi -1.663709 0.285998
hands 0.236944 1.508520
planting 0.207010 0.069565
cbo 3.533533 -0.552066
crunch -0.068844 0.992517
lobbyists 1.373660 0.715206
melcher -0.743110 -0.491332
subsidize -0.758790 -1.784666
cheng 0.178983 -0.187351
northeast 1.154980 -0.990128
revolving 1.358069 -2.397260
messenger -1.751983 0.287807
replanting -0.876873 -2.417480
league 1.886448 -2.973431
mud 1.352762 0.449766
mightily 0.875919 -2.607852
reflected 1.904199 -1.139162
problem -0.034238 0.063566
over 1.963613 -1.467065
colon -3.538276 -0.597710
ceiling 1.968650 0.772030
chart -0.526269 -1.025426
nes -2.462450 0.377756
adoption 0.043611 0.205573
failure -0.577837 -0.008533
mulford -0.002010 1.884678
reflects 1.781670 -0.594034
dim -3.167242 3.042794
sellers 0.506350 -2.017853
exercise -0.165061 -1.046393
regarded -0.129693 -1.754698
embarrassed 0.058766 -1.739327
absorbed 0.114514 0.588313
scrutiny 0.331086 0.815098
geelong -1.692680 1.710529
absorbing 1.199641 -0.328625
recovering 0.309935 1.639773
pasturage -1.134856 -2.026672
sends 0.649035 0.872395
beutel -0.206076 1.030213
explicitly 3.017475 0.381319
averaging 0.593803 -0.542493
dillard -2.073947 -0.052289
staunching 3.444746 0.584952
reconvene 1.712800 -0.050269
harmful 3.862416 -0.652097
examine 0.429991 -1.896605
objection -1.718444 -0.032443
flax 0.501927 0.687945
uncertainty 1.186350 0.087488
cure -1.548280 -0.532409
headed -2.042027 0.941989
naphtha -0.851886 0.017507
transit 0.523556 0.044857
fruit -0.249322 2.165778
regulates -2.513504 2.126843
natives 0.152235 0.839453
slash -2.460280 -0.378065
tomato -2.051009 -1.985345
competitor 1.830502 0.932074
theory -0.852408 -1.133874
nowhere -1.123894 -1.055214
priority -1.344172 3.048803
avaiable 1.161144 0.478510
piercing 0.004583 1.677396
stand 2.136184 -1.206432
involved -0.118206 0.182393
succeeding 1.678421 -0.403133
resumption -1.724886 -0.458629
multinational 3.042676 -1.839767
wasting 0.789955 1.916507
drafting 1.488501 0.826393
baron -0.227924 1.767010
or 0.904995 0.884709
meantime 0.911744 -0.975974
bigger -0.206183 0.689920
buckler 0.336593 1.904298
demise -1.791130 0.432783
reception -0.076000 1.023807
difficulties 1.154099 0.946426
performing 1.968068 1.533754
seipp -1.670385 1.190716
jaap -0.746974 0.034306
stockbrokers 1.265609 0.349038
nothing 1.482823 1.251851
deteriorate 0.661790 -1.510939
totals 1.446007 -0.374542
attempted -0.691738 3.100692
traub 0.467404 -0.740814
sunflowerseed 1.169619 -2.539898
seventeen -0.100904 -0.703786
bids -0.511677 -2.578296
extras 0.009280 -0.507698
privatization 2.104048 -0.618637
operate -1.149748 1.626162
leakage 0.295159 -0.898226
dissociated 0.676796 -2.189646
signalled 0.098261 -1.450115
notice -2.945197 -1.953569
lessen -1.516976 0.186832
topsoils -0.256586 0.002471
lacombe -2.414634 3.275144
expedited 0.756475 -1.921878
morris -2.714476 0.544412
completions 2.175275 -0.607692
finds 0.951259 0.725458
chicago -0.880864 1.716870
entertainment -0.735719 0.132687
modifications -0.592920 2.650952
reconciliation 0.241359 0.852525
usage -0.542038 2.975338
contributing 0.153297 -0.979914
discounted -0.094006 0.081172
aymah 0.262670 -3.087724
bata -0.789955 -0.264718
henceforth 2.594645 -1.252219
absolutely -2.662869 0.861722
boot -0.271874 -0.000692
commonly -0.244189 0.515663
argentine 1.020079 -0.909077
chain -0.609132 0.210636
declines 1.866431 -1.880496
impending -0.116863 -1.060244
alberta 1.735049 -0.954551
unfairly 1.888592 1.405102
boat 0.376478 1.771913
quesstimate 2.583500 -1.005146
vernes 1.297443 -1.526293
adversely 1.054429 1.778817
ready 0.189667 0.438605
shadowing -0.546245 -0.238695
file -0.164311 1.779705
willy -1.523343 -0.420742
yasuhiro -0.475265 -1.792250
petroeleos -0.757959 2.740608
boiler -0.940349 1.361830
mitsubishi 0.380422 0.682237
remembered -0.253144 -1.937748
solution -1.466791 -1.715380
fundamentally 1.269284 1.167189
line 1.882557 2.170652
publicity -0.040782 1.365840
gives -0.425241 -2.308192
wil -0.935196 0.819343
suggestion 1.319997 -2.455949
adopts 1.205178 -0.574536
newhall 0.155842 -0.108759
transmitted -0.343048 -0.485318
recommend -0.483411 0.240679
classic 0.822949 -2.488194
tl 0.693476 -1.516593
yu 2.111786 0.204422
overlooked 0.361729 3.401193
bold 0.384066 0.929673
warn 1.187628 -0.396155
improperly 0.831898 -2.921096
spite 0.282818 1.227615
hondo -1.641554 -2.204417
nii -1.876412 -1.100642
export -0.692293 -1.255117
harming -0.682974 -0.939108
important 0.979174 -0.381853
maanagement -0.908355 2.353924
liberalising 1.640191 -0.157933
discomfort 0.170165 0.341420
lengthy -0.918485 -1.069460
arable -0.456725 -0.252522
secretariat 1.676708 0.136106
may -1.344107 1.556750
political 0.140974 -1.160989
golds -2.083272 -1.480214
impatient 1.565026 -2.040074
largest -0.857227 0.021325
speculate 1.623103 0.881038
legitimate -0.147734 1.295214
dupont -0.188505 2.156597
yumurtalik -3.001223 -0.023845
stored 0.587206 -2.371582
responsive 1.537144 -0.177102
grit -0.130472 2.195204
tpn -0.410135 -1.560151
listings -0.485395 1.982710
plantation 2.618858 -0.102361
pre 1.151874 -0.368823
severely 1.246111 1.777403
drastic -0.212101 -1.546047
bayliss -2.263830 2.027602
caribou -1.427048 1.166897
happen -1.034099 -1.543573
froces 1.434139 0.100254
gmp 2.253179 -1.982401
otsuki 2.500772 1.613266
prohibition -1.762387 0.566724
unexplored 0.529284 -0.848395
crane 1.051156 1.515600
filled -0.714913 -1.834653
neighbours -0.561296 0.699499
kelvin -0.352660 -0.897205
able -0.257062 -0.656857
materialy 1.425818 2.460919
miyazawa -0.884150 -1.129750
alan -1.279523 -0.211506
turks 0.457753 -0.033069
reexamine -1.763755 0.560956
expectation 1.464771 -1.622373
par 0.799438 -2.717022
cast -0.967230 -0.127299
depressions -0.546990 -1.551236
hardest 1.209777 0.313082
soundly 1.336851 -1.062919
attorney -0.097818 0.494328
resubmit 0.448779 0.472707
rye 1.176561 0.974722
painewebber -2.113828 -1.715742
someone 0.604606 -0.328600
cap -0.800815 0.048491
struggle 2.301697 0.079450
saturdays -1.616661 -0.251827
petrolera -1.835932 2.062057
respective -1.582915 0.671291
foster 0.869189 -1.380007
destocking 1.310107 1.857311
westpac -0.278937 0.722284
shanghai 1.489478 2.067450
oilfileds -2.246912 1.624406
final 2.642486 0.009356
traders 0.198382 0.458470
foodstuffs -1.021288 -0.262927
drama -0.049245 -2.368763
credited -1.431940 -0.485822
psychology 0.023253 -0.031832
fee 0.333992 -1.535717
survival 2.197093 -1.854562
eyebrows -2.053892 -1.260028
trees -0.476328 1.180935
italian 1.772447 0.231863
expertise 1.761795 0.124006
patent -1.306135 -1.831367
add -0.583075 -0.946833
pellets -0.531692 0.092928
telephoned -0.673153 1.121143
stations -0.439198 -0.360866
harkin -1.883103 1.145782
spearheaded 1.257022 -0.659402
fringe -0.954566 -0.168581
poised -1.053188 0.258709
pointed 1.172391 1.296467
who -0.423448 -2.310797
restricting -1.154070 -1.858879
excise -2.290138 -1.180668
upwards -1.275246 -0.654874
blends 0.096814 -1.018405
military -0.367669 -1.981149
hasn 0.094340 0.184883
shinjuku -0.103148 0.431301
executives -0.782461 1.465636
resolves -0.680595 -0.771223
godzilla -0.288406 -2.268539
mlotok -0.430305 0.714415
osman -1.496688 1.184803
bridging -0.913324 -0.272963
adding -0.348184 1.874456
press 0.209317 0.334148
volkskas 0.210731 -3.794233
commented 1.726820 -0.800105
transfer 0.490531 -0.724374
apirl -0.574338 0.267802
incremental 0.624718 0.819541
carefully 1.109111 0.066581
catalogs 2.155627 0.429265
kilos 1.089780 -1.976604
cuban -1.263723 0.212091
weakened 0.526261 -0.977880
unequivocally 0.534090 0.357670
climate -0.588959 -1.184824
presentation -2.425353 1.267725
meeting -1.207068 -0.490757
planters -0.912815 -0.692689
band -0.681590 -0.584096
lightest -0.631131 -1.105390
succeeds 2.534240 -1.048327
teresa 0.456865 -0.273182
occasions 1.108504 -1.088557
roustabouts 0.228863 0.195630
suck 1.419656 1.145340
question -0.453700 -0.186457
monthly -0.496448 3.362553
woong 0.785538 0.038730
rupees -2.079491 1.099134
dattel 0.371824 -0.848156
weathered -2.037179 -0.161457
reverse -0.067819 -1.275953
narusawa 2.161482 0.241795
berlin 1.460459 -1.553079
situation -0.427141 0.482974
placed 1.105859 1.091995
products 0.389465 -1.947418
totaling 0.470555 -1.004456
upturn -1.856627 1.283821
haslam 0.016247 1.620510
bars -0.778366 1.619427
agreed 0.439760 -0.106807
bootle 0.641955 -1.520452
founding 2.446855 1.166462
crudes -0.731702 0.597778
hiked -1.402964 2.559950
massive -0.617198 0.704596
donaldson 2.359513 -0.497002
envoy 1.519147 2.077285
capability 0.152206 -0.092370
perfidious -0.459722 -2.378824
selected -1.575582 -1.023942
location 0.958545 -1.181081
differ -0.022267 -0.068612
stages 3.028417 1.211575
flumar 1.712552 -0.082317
droughts 0.790842 1.357690
germany 0.449749 0.484485
ralph -4.050978 -0.133591
wk 0.172390 2.342248
governing -3.875030 0.226608
towe -0.905847 1.499635
thriving 0.624015 0.819063
allied -2.164390 0.162356
banning -1.830868 -1.118916
controlled 2.304987 -1.931240
w 2.085014 -0.024151
go 1.312587 -1.196863
dd 0.038028 0.178620
criticisms 0.723848 -0.345772
profile -0.638679 2.932800
prersident -0.061506 1.249042
deaths 1.284793 0.018668
purchased -0.352318 -1.729650
painstakingly -0.260298 1.256485
previouly -0.844545 -0.179338
specifically 1.043749 0.878148
convenience -1.298380 0.436990
do -2.798948 -0.033727
nippon 1.078474 0.207236
appreciation -3.009808 1.136441
piw 2.067865 -1.977959
afterwards -1.647422 -3.175753
integration 2.768038 -2.707263
koizumi -1.620224 -0.544627
played -0.382017 -0.913458
burdensome 1.064834 0.654208
anza -1.671925 0.464030
links -0.414367 -2.411507
libyan -0.677082 -1.320647
plantations -1.098930 -1.331485
networks -0.902587 -2.076854
appointment 0.366294 0.323717
crews 0.473646 -1.583880
applicable 0.477882 -1.858733
giant -0.452697 1.086178
back -1.045444 0.568828
rashadat 0.069550 -1.264218
patterns 0.924865 -0.844909
the -0.741635 0.833700
surprisingly -0.974534 -3.510262
feedstock 1.983473 -0.624512
irrational -1.041631 -0.858028
authorisation -0.518029 1.206256
spiralled -1.442312 0.267144
steadier -2.533352 -0.574470
orderly -0.224612 -2.685025
harrison -1.144828 -1.076083
pushes 0.319913 -2.077321
romero -1.390466 -0.865034
halted 0.576636 0.543943
veto 0.929373 0.824900
destabilizing 1.308794 1.556660
guesses -0.560145 0.809627
abandons -1.054156 -0.274298
warner 2.426256 1.055152
directorate 1.280619 -3.253536
willingess 0.498179 -0.684867
calculating 2.405909 -0.285851
bottlers -0.143538 -0.276588
intensify -0.252765 -0.937244
deterrent -2.721352 1.503478
huashan -1.009791 0.520273
leading 0.956018 -0.112564
salina 2.068202 -0.119095
belgium -1.294257 -1.562922
nationalists 4.331352 2.310839
stockton -0.043983 2.399320
archer -0.347294 1.031442
options 0.580091 1.205301
regulators 1.411090 -0.189478
jul 0.974187 1.164222
reintroduced 0.341882 -0.758952
surpass 2.313622 0.035232
coastal 0.135572 0.095819
moussavar 2.607471 -0.300257
susan 0.651423 -1.461269
arriving -1.193091 0.416628
hour -1.932630 0.595994
trapped 0.709589 3.818183
ends -0.547132 -0.523935
denemours 1.337384 0.551411
knows 1.880056 1.911727
lessening 0.865871 0.673478
iringa 1.192552 -1.798465
greatly 0.089681 -0.770005
balt -1.504669 -3.772334
tragedy 0.186765 -1.386359
hesitation 1.046963 1.568726
malawi 0.417794 -0.619999
baong -1.977602 -1.535490
intention -0.913411 2.098787
explanation -1.225185 -1.245046
shiviyacu 2.840347 0.064121
alvear -1.975474 1.018181
boosting -0.572986 1.428995
show -1.023218 -0.447823
softer -0.455776 -0.288913
walters -1.397740 1.275668
witness -0.687433 -3.287995
subcommittee 1.196620 0.102271
cms 0.633171 -2.185964
falter -3.012884 1.009591
kotowski -2.216680 -0.361155
garrone 1.588205 -0.083975
aker -0.358524 -0.631501
akira -0.328243 2.067850
prime 0.308906 0.380710
garcia 0.316643 0.707912
banking -0.664189 -0.381926
obtaining -0.288533 -0.723813
weapon 0.227220 0.930687
heard -3.192349 -0.498067
viewing -2.222610 1.113081
dinkov 1.037822 -1.025650
bridge 0.714077 1.148043
neared -1.096999 -0.000110
ekofisk -1.696504 -2.585419
attractiveness 2.362358 -0.783912
payroll 2.458426 -0.237848
flour 0.941861 0.364242
rexi -1.257694 0.640233
transformed 1.185499 0.353920
britoil 0.903734 0.870192
boil -0.157002 1.213357
fulfillment -0.374810 -2.101002
aligned 1.372682 2.105268
approximately 1.689290 1.728514
burlington 0.449339 -1.871824
noticeably 0.815407 0.733116
instructs 0.834771 -0.011148
highlights 1.861393 1.601232
venice 1.003051 1.996248
swirl -1.217228 -0.423591
practised 1.412263 -0.381843
autonomously -0.339236 0.663765
pasta 3.005257 0.079148
wage 0.408889 -2.060376
timechartering -0.459144 0.344195
tools 0.487379 1.502347
scenes 0.003056 2.279861
decision 2.187918 0.056753
retroactive 1.893795 2.922077
shakey 0.812082 -0.028344
admiral 1.891035 -0.957220
pennock -0.507061 0.229732
criticises -0.628074 -0.031627
png -0.218628 -0.723816
substitutes 1.008565 0.041523
ferruzzi -0.577237 0.142873
discrepancies -1.088289 -2.211592
expiry -0.204885 0.109128
uplift 1.505400 -0.927394
levelling 0.245210 -0.309577
surveys -0.502569 1.859912
inoc -0.529188 -1.193147
bordering -0.174618 0.598201
fortunes 1.656652 -0.937444
fieldwork -1.463947 1.649577
alike -0.196761 0.413309
volatility -1.491514 1.666099
city -0.206117 -1.166228
urging 0.060092 -0.533643
bears 1.255384 1.192908
simply 1.504624 0.163914
selecting -0.054842 -0.672068
northstar 1.249785 -1.104214
biffex 1.122766 -0.260497
complication -0.671385 0.871181
reestablished 1.959000 -0.389440
leg -0.354545 -1.306594
received 0.577469 2.094501
sustaining 0.444166 -2.851916
capel -1.069054 -1.209060
justification -0.313883 -0.336963
barney -0.527473 2.619918
cote -1.797975 3.053082
barges 0.692085 1.789721
conciliatory -0.176011 -0.160794
misiones -0.842267 -0.677331
cooperate 1.357555 0.931065
severity -0.094327 0.011156
i -0.220142 -0.124725
futher -0.317647 0.579750
blasted -2.645882 4.129849
slower -0.952614 0.691379
reasoned -0.217305 -0.688526
modular -1.529368 -0.965003
drought -0.866684 0.287995
worsened -1.756278 1.337779
riased 0.408524 2.037634
detail -1.136009 -1.427185
filed 0.745170 0.368384
note -1.875906 -0.847166
speaking 0.303666 -2.032940
arguments 2.506688 -0.088852
review 2.338868 1.745299
dispute -0.028308 2.407609
referendum 0.497583 1.531873
agrees 2.829796 -0.373310
deflating -0.056305 -3.654352
jefferson 2.029964 -1.625905
tet 0.442950 1.830209
notably 1.143115 1.185736
kandeel -2.131919 0.558283
century -0.065586 -0.312040
undertone -0.143978 -1.546473
districts 0.590450 0.343706
prediction -1.615684 0.872537
chief 2.052013 1.476471
stagnating -2.358613 -2.204559
lock 1.195658 0.036423
workloads 0.646824 -1.530164
associaiton 0.533001 -0.454458
gisela -0.207999 1.764622
sufferer 1.476514 0.796854
rebound 1.108017 -0.448474
kondo 3.270564 -1.108436
erie -1.874351 0.925142
dlrs -0.610870 -1.129036
ahead -2.463311 -0.375295
reorganisation 2.117983 -0.205930
arturo -0.822879 0.129930
thus -4.348959 1.029667
fight -2.050504 -0.055875
mistakes -0.105375 -1.555790
amvo 0.867004 -0.075377
egpc -3.174799 -0.787141
britain 0.975599 2.253673
selfish 1.466596 -0.454506
reviving -1.183714 -0.722411
dangerous -0.586425 0.075429
foodstuff 0.282064 2.143376
midday -2.331794 0.736098
wording 0.239054 -1.748960
foundry -0.976456 1.956639
pat 0.352438 -1.333214
mohler 0.754585 -0.204572
have 1.200673 1.325132
limon 0.946212 0.963296
vangarlem -2.125034 -0.275213
chivuno 2.234891 0.182796
keith -1.428217 0.048586
ostracism -2.903392 -1.081629
pattamapong -0.323602 0.424222
disruptions -0.771337 -1.765519
proof -1.090178 1.442281
fractionally 1.047754 2.010425
winkle -1.283061 -0.041847
stifled 0.369590 1.739547
confirmed 1.982652 -1.115509
blanketted -3.188132 -2.469564
advisors 1.990914 2.429319
losing -0.077238 -0.145020
canceled -0.263914 -1.341746
local 0.596775 -0.704293
naval -4.162868 1.257169
bonn -0.310793 -0.509964
ralston 0.438070 -0.350165
promoted -0.289372 -0.117070
utility 2.497242 0.958321
attending -0.136005 2.129848
vain 0.805770 0.246011
sloane -0.613491 -2.405143
product -0.661331 1.621674
northern -0.464344 -1.699259
foods 0.359624 -1.561461
provinces -0.294819 2.413641
caf -1.874854 2.235937
ali -0.870094 -0.992356
enhanced -0.851014 0.685207
added 0.776072 1.761293
weakening -0.419327 -1.342789
thin -0.887671 -0.300310
soviet 0.528299 -0.352174
gr 0.781494 2.016503
blocked 0.904160 -0.705307
forecaster -0.529225 -0.627293
paint 1.617923 -2.692133
configuration 1.006555 1.366779
quite -1.098939 -2.991933
paralysed -0.962297 0.591067
overestimated 0.490634 0.008472
max 1.408238 2.014213
revision 0.453533 0.868147
beet 0.177398 0.942297
dislocation -0.069853 2.059527
fewer -0.803220 -1.279634
swift -0.520597 1.081126
honored 2.164686 -1.817504
transshipment 0.240187 0.764259
impatience 3.411011 -0.217616
